period_type,season_number,division,game_number,player_a_exact_name,player_b_exact_name,player_a_source_row,player_b_source_row,player_a_source_cells,player_b_source_cells,player_a_score_entry_text,player_b_score_entry_text,effective_text_color,user_entered_text_color,pairing_state,evidence_type,source_workbook,source_tab,source_tab_id,source_range,source_url,provenance
season,1,Division 3,2,KD,SHOOTER_MCGAVIN,18,21,O18:P18,O21:P21,Easy=-9; Hard=0,Easy=-21; Hard=-13,"{""blue"":1,""green"":1}","{""blue"":1,""green"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S1,1936202746,B18:Z18; B21:Z21,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S1 / B18:Z18; B21:Z21
season,1,Division 3,3,KD,RAY-OF-SUNSHINE,18,20,U18:V18,U20:V20,Easy=-9; Hard=-4,Easy=0; Hard=-5,"{""blue"":1}","{""blue"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S1,1936202746,B18:Z18; B20:Z20,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S1 / B18:Z18; B20:Z20
season,1,Division 3,2,EARTHLING,RAY-OF-SUNSHINE,19,20,O19:P19,O20:P20,Easy=; Hard=,Easy=; Hard=,"{""red"":1}","{""red"":1}",PARTIAL — NEEDS REVIEW,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S1,1936202746,B19:Z19; B20:Z20,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S1 / B19:Z19; B20:Z20
season,1,Division 3,3,EARTHLING,SHOOTER_MCGAVIN,19,21,U19:V19,U21:V21,Easy=-17; Hard=-10,Easy=-22; Hard=-14,"{""red"":1}","{""red"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S1,1936202746,B19:Z19; B21:Z21,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S1 / B19:Z19; B21:Z21
season,1,Division 3,1,RAY-OF-SUNSHINE,SHOOTER_MCGAVIN,20,21,I20:J20,I21:J21,Easy=-15; Hard=1,Easy=-18; Hard=-14,"{""green"":1}","{""green"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S1,1936202746,B20:Z20; B21:Z21,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S1 / B20:Z20; B21:Z21
season,1,Division 4,1,PUFFIN,SANDTRAP,25,26,I25:J25,I26:J26,Easy=-8; Hard=4,Easy=-7; Hard=5,"{""red"":1}","{""red"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S1,1936202746,B25:Z25; B26:Z26,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S1 / B25:Z25; B26:Z26
season,1,Division 4,2,PUFFIN,WICKEDSHACK,25,28,O25:P25,O28:P28,Easy=-17; Hard=-6,Easy=-19; Hard=-5,"{""blue"":1,""red"":0.6}","{""blue"":1,""red"":0.6}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S1,1936202746,B25:Z25; B28:Z28,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S1 / B25:Z25; B28:Z28
season,1,Division 4,3,PUFFIN,GUYB,25,27,U25:V25,U27:V27,Easy=-11; Hard=2,Easy=-12; Hard=-4,"{""blue"":1}","{""blue"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S1,1936202746,B25:Z25; B27:Z27,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S1 / B25:Z25; B27:Z27
season,1,Division 4,2,SANDTRAP,GUYB,26,27,O26:P26,O27:P27,Easy=-10; Hard=-12,Easy=-18; Hard=-10,"{""blue"":1,""red"":1}","{""blue"":1,""red"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S1,1936202746,B26:Z26; B27:Z27,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S1 / B26:Z26; B27:Z27
season,1,Division 4,3,SANDTRAP,WICKEDSHACK,26,28,U26:V26,U28:V28,Easy=-19; Hard=5,Easy=-17; Hard=-12,"{""red"":1}","{""red"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S1,1936202746,B26:Z26; B28:Z28,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S1 / B26:Z26; B28:Z28
season,1,Division 4,1,GUYB,WICKEDSHACK,27,28,I27:J27,I28:J28,Easy=-12; Hard=19,Easy=-18; Hard=-10,"{""blue"":1}","{""blue"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S1,1936202746,B27:Z27; B28:Z28,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S1 / B27:Z27; B28:Z28

