period	period_id	division	division_id	source_player_id	source_player_name	course	score_text	score_numeric	played_state	placement	hn1	points	raw_json_sha256
2025 November	281	Amateur 1	26	8428	Bearded_Driver	Temple at Zerzura - Hard	11	11	True	9	1	121	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8708	The Real JB	20,000 Leagues Under The Sea	-20	-20	True	1	3	203	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	230	Earthling	20,000 Leagues Under The Sea	-19	-19	True	2	1	191	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8788	SlugJug33	20,000 Leagues Under The Sea	-18	-18	True	3	1	181	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8608	Audrey	20,000 Leagues Under The Sea	-18	-18	True	3	1	181	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8428	Bearded_Driver	20,000 Leagues Under The Sea	-15	-15	True	5	3	163	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	7552	IMJOMAMA	20,000 Leagues Under The Sea	-15	-15	True	6	2	152	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8748	RICK	20,000 Leagues Under The Sea	-12	-12	True	7	2	142	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	7589	SMILEROBIN	20,000 Leagues Under The Sea	-6	-6	True	8	1	131	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8848	mamabear2002	20,000 Leagues Under The Sea	-5	-5	True	9	1	121	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8788	SlugJug33	20,000 Leagues Hard	-16	-16	True	1	1	201	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8708	The Real JB	20,000 Leagues Hard	-11	-11	True	2	0	190	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8748	RICK	20,000 Leagues Hard	-11	-11	True	2	0	190	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8608	Audrey	20,000 Leagues Hard	-8	-8	True	4	1	171	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	7589	SMILEROBIN	20,000 Leagues Hard	-8	-8	True	5	0	160	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	7552	IMJOMAMA	20,000 Leagues Hard	-7	-7	True	6	0	150	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	230	Earthling	20,000 Leagues Hard	-5	-5	True	7	1	141	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8428	Bearded_Driver	20,000 Leagues Hard	0	0	True	8	0	130	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8848	mamabear2002	20,000 Leagues Hard	3	3	True	9	0	120	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8708	The Real JB	Forgotten Fairyland	-22	-22	True	1	4	204	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8788	SlugJug33	Forgotten Fairyland	-22	-22	True	2	3	193	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8608	Audrey	Forgotten Fairyland	-22	-22	True	2	3	193	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8748	RICK	Forgotten Fairyland	-20	-20	True	4	2	172	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8848	mamabear2002	Forgotten Fairyland	-16	-16	True	5	5	165	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	230	Earthling	Forgotten Fairyland	-14	-14	True	6	3	153	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	7552	IMJOMAMA	Forgotten Fairyland	-13	-13	True	7	2	142	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	7589	SMILEROBIN	Forgotten Fairyland	-12	-12	True	8	2	132	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8428	Bearded_Driver	Forgotten Fairyland	-11	-11	True	9	1	121	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
