period	period_id	status	division	division_id	leader_rows	course_tables	player_counts_per_course	observations	scored	unplayed	dom_sha256	structured_json_sha256	raw_html	raw_text	raw_json	exact_player_names
2025 July	201	COMPLETED	Pro 1	23	9	8	Bogey's Bonanza:9;Bogey's Bonanza Hard:9;Upside Town:9;Upside Town - Hard:9;Journey to the Center of the Earth:9;Center of the Earth - Hard:9;Crystal Lair:9;Crystal Lair - Hard:9	72	66	6	087A32FF8BB58BC1E0E1B7EFAF5E73D67102821BE8BF6CC28695A87891920621	694C1C8E90089F579DABD5174C5CA0DC5006C48DC67115CE7F8472FD6E22252D	raw/period-201-division-23.html	raw/period-201-division-23.txt	raw/period-201-division-23.json	["Blutes87","gomarino13","gopats37","JES_BEACHY","PETERK9FLORIDA","lacey068","Drew_0706","icecreamman7450","deebee"]
2025 July	201	COMPLETED	Pro 2	24	10	8	Bogey's Bonanza:10;Bogey's Bonanza Hard:10;Upside Town:10;Upside Town - Hard:10;Journey to the Center of the Earth:10;Center of the Earth - Hard:10;Crystal Lair:10;Crystal Lair - Hard:10	80	72	8	20EE393F093ACC38A7CD73D523FBA74D285E6982E276A4C1B2FACA67605159A1	85B2E08DDBFA9715E61E708A3F1BDCC124A1A3BCDD3EC208780331CCAF7A00AA	raw/period-201-division-24.html	raw/period-201-division-24.txt	raw/period-201-division-24.json	["YUK1N","Merged into 8648","DABIGWILLO","4-cough","DMD-Enditnow","roknhorsebrat","mammothrept","sarahloo1971","lynniebodd","Asphaltcowboy67"]
2025 July	201	COMPLETED	Pro 3	25	15	8	Bogey's Bonanza:15;Bogey's Bonanza Hard:15;Upside Town:15;Upside Town - Hard:15;Journey to the Center of the Earth:15;Center of the Earth - Hard:15;Crystal Lair:15;Crystal Lair - Hard:15	120	98	22	3685165168A460A9DD6A7575E7FE2776690C6CE85C5E257FAAEF186BDD4CEA8E	2E67DBE21D1FDCA69F059E842BDE550B9545F40D0F47848EE5953EA30891277B	raw/period-201-division-25.html	raw/period-201-division-25.txt	raw/period-201-division-25.json	["Zanetti","𝙹𝚞𝚕𝚒𝚊𝚗","KCRob","Kd","Chipnputt","Alyssa38","awesome_kris","SHA_HOOF_NA","JUICE_WRLD","D3bb13","StevieWonderful","ARTSY","Missi","SQUEEZY_JIBBZ","Empzurg"]
2025 July	201	COMPLETED	Semi Pro 1	113	9	8	Bogey's Bonanza:9;Bogey's Bonanza Hard:9;Upside Town:9;Upside Town - Hard:9;Journey to the Center of the Earth:9;Center of the Earth - Hard:9;Crystal Lair:9;Crystal Lair - Hard:9	72	44	28	C823DF3C178D6FCC1709347EDBFDF5B1B0A7457BC00D1481739B8E4E3C5168EE	6F2B08E906A27F525ED4C9B480839027479253BA95E26202DCBA59F688E4A8CF	raw/period-201-division-113.html	raw/period-201-division-113.txt	raw/period-201-division-113.json	["BERT","Jennem","peach🌻","SerenityMoon","Chachi Mendelo","Andrew_Holmes","Chelle💯","Awkward3Sauce","BadWolff🐺"]
2025 July	201	COMPLETED	Beginner	81	9	8	Bogey's Bonanza:9;Bogey's Bonanza Hard:9;Upside Town:9;Upside Town - Hard:9;Journey to the Center of the Earth:9;Center of the Earth - Hard:9;Crystal Lair:9;Crystal Lair - Hard:9	72	38	34	418B8D024F2CA8F10D200AAC16183605765F1A48B7A762115F76CA96260AC513	0BB7CF477846BBA55E3D131737F93A6F1037AD9F377C43A821138E5B1D652805	raw/period-201-division-81.html	raw/period-201-division-81.txt	raw/period-201-division-81.json	["Merged into 8708","Earthling","TommyGunnzFund","BIGDLONGSTROKE","Bearded_Driver","ladybugg660","Sarahlynn727","GALICE1975","KYLE"]
2025 July	201	COMPLETED	Welcome	62	5	8	Bogey's Bonanza:5;Bogey's Bonanza Hard:5;Upside Town:5;Upside Town - Hard:5;Journey to the Center of the Earth:5;Center of the Earth - Hard:5;Crystal Lair:5;Crystal Lair - Hard:5	40	1	39	AB3154287F276DEC434096B4FFDA90800848B386636364D86BCB893BCAD93623	7730ABAE1ADCBCF707154C8A8308EC4C6E3FA834189D157BD92C417C4B79B48D	raw/period-201-division-62.html	raw/period-201-division-62.txt	raw/period-201-division-62.json	["Captain","KDK","Merged into 8189","ANDRIA77","PUTT_FOR_DOH"]
2025 July	201	COMPLETED	Semi Pro 2	114	5	8	Bogey's Bonanza:5;Bogey's Bonanza Hard:5;Upside Town:5;Upside Town - Hard:5;Journey to the Center of the Earth:5;Center of the Earth - Hard:5;Crystal Lair:5;Crystal Lair - Hard:5	40	32	8	FB36014E0206B33A5764CFF38BDAF130C45E3A3B45DC71D2568AA4AAEAA345B2	F9D990755F9D874AB915C960993ADF13D5F765D5F69C152FBD7963EEE282A783	raw/period-201-division-114.html	raw/period-201-division-114.txt	raw/period-201-division-114.json	["GuyB22","Sandtrap","Sj_76","Savy","fake4real"]
2025 July	201	COMPLETED	Semi Pro 3	115	7	8	Bogey's Bonanza:7;Bogey's Bonanza Hard:7;Upside Town:7;Upside Town - Hard:7;Journey to the Center of the Earth:7;Center of the Earth - Hard:7;Crystal Lair:7;Crystal Lair - Hard:7	56	42	14	AE6E9C2C7FBDAA238E91C55C4C4F228B6663B093E7FF8432E9C70E51D41B49D5	9EDAA418DD2C18B5ACD3D8FBDEB1B953320D3AC913917021BD382E72F57F6698	raw/period-201-division-115.html	raw/period-201-division-115.txt	raw/period-201-division-115.json	["NuttyGrandpa","plucky✌","MAMAGOATZ","WendyW(Wyndemere2020)","musical_atv 🎻","Master_KP","RYANL503"]
2025 June	181	COMPLETED	Master	21	10	8	Arizona Modern:10;Arizona Modern Hard:10;Quixote Valley:10;Quixote Valley Hard:10;Venice:10;Venice - Hard:10;Mars Gardens:10;Mars Gardens - Hard:10	80	76	4	1B01C00DFE3AE9871692C6FF4D832FEB459C62DCF055471402A45C0CF4147CDE	61980E8700CBC7A5E5B302E5677D331B060396437EA38DDE35FED382FEAAD35C	raw/period-181-division-21.html	raw/period-181-division-21.txt	raw/period-181-division-21.json	["El Jorge","TrickyDicky","Derby_Daz","Neo Impossible","POLANECE","Mully","bigja33","Princess_Bankshot","Gobson","leanin2it"]
2025 June	181	COMPLETED	Elite	22	10	8	Arizona Modern:10;Arizona Modern Hard:10;Quixote Valley:10;Quixote Valley Hard:10;Venice:10;Venice - Hard:10;Mars Gardens:10;Mars Gardens - Hard:10	80	77	3	4C0877147B5A447151EABCABB6068A54D1F9D956AEC6CB6FFA60687A828A7EC1	B5E5B9AA982AE8BC55EBAE72E618B7BBB475F53540AE0D734AC2AC3E5E393881	raw/period-181-division-22.html	raw/period-181-division-22.txt	raw/period-181-division-22.json	["Maximus","Matt916","stewiestewie","INDY","yankeedude1123","Spicy - DawnSophia","Drew_0706","DaisyShaw","Slappy","PETERK9FLORIDA"]
2025 June	181	COMPLETED	Pro 1	23	10	8	Arizona Modern:10;Arizona Modern Hard:10;Quixote Valley:10;Quixote Valley Hard:10;Venice:10;Venice - Hard:10;Mars Gardens:10;Mars Gardens - Hard:10	80	78	2	26477219CC9566D3B5AAE541149DF6E4EEB4421C3A2B0CCE92E3633BD0F24384	DC87EB2744AEEDDDEA3BA945A8971339C8462669792778CAC656F271014731F2	raw/period-181-division-23.html	raw/period-181-division-23.txt	raw/period-181-division-23.json	["YODA","steven2018","l7jazz","gomarino13","icecreamman7450","deebee","mammothrept","YUK1N","JES_BEACHY","DABIGWILLO"]
2025 June	181	COMPLETED	Pro 2	24	10	8	Arizona Modern:10;Arizona Modern Hard:10;Quixote Valley:10;Quixote Valley Hard:10;Venice:10;Venice - Hard:10;Mars Gardens:10;Mars Gardens - Hard:10	80	67	13	9E396B5C439A7E6CEBE5C364589C53A689931CBC5F83FDA6502466E2CD7053B7	5C9ED81A6003D462929E85741D0BC08AA8427D9CE14D55CF04A62A4726EF7316	raw/period-181-division-24.html	raw/period-181-division-24.txt	raw/period-181-division-24.json	["Blutes87","roknhorsebrat","gopats37","Asphaltcowboy67","lacey068","sarahloo1971","SQUEEZY_JIBBZ","Empzurg","Merged into 8648","KCRob"]
2025 June	181	COMPLETED	Pro 3	25	12	8	Arizona Modern:12;Arizona Modern Hard:12;Quixote Valley:12;Quixote Valley Hard:12;Venice:12;Venice - Hard:12;Mars Gardens:12;Mars Gardens - Hard:12	96	85	11	4BCBE04CCB0A98761339430335DE89CDB93E9001693FAD55394BC233A4AC38F5	D077D86E6175FD3C3B65D86F3CCF31FC38643320FE5CFDC72DA80FE119945731	raw/period-181-division-25.html	raw/period-181-division-25.txt	raw/period-181-division-25.json	["4-cough","lynniebodd","D3bb13","DMD-Enditnow","awesome_kris","peach🌻","SHA_HOOF_NA","Missi","Chipnputt","ARTSY","Chachi Mendelo","SerenityMoon"]
2025 June	181	COMPLETED	Semi Pro 1	113	8	8	Arizona Modern:8;Arizona Modern Hard:8;Quixote Valley:8;Quixote Valley Hard:8;Venice:8;Venice - Hard:8;Mars Gardens:8;Mars Gardens - Hard:8	64	36	28	984D68A0233533526B46C2F727AEC5468ABC06F34F22FFF89E675041D7D3DB3E	736A8338F122AEA28957995E608C5080A129A33F3D42C4E1C9895B7A438E9292	raw/period-181-division-113.html	raw/period-181-division-113.txt	raw/period-181-division-113.json	["BadWolff🐺","StevieWonderful","Kd","Alyssa38","PUTT_FOR_DOH","Awkward3Sauce","Jennem","Captain"]
2025 June	181	COMPLETED	Beginner	81	8	8	Arizona Modern:8;Arizona Modern Hard:8;Quixote Valley:8;Quixote Valley Hard:8;Venice:8;Venice - Hard:8;Mars Gardens:8;Mars Gardens - Hard:8	64	29	35	F71B48FF6FB4D57A3D4DF3084BB943CDA5819BD674C88AC6BD18F7BE0978A2AA	043A8688265A71D8CE162A29BA3B4D7F6B17BD02CEDA85EC985CE647C8290526	raw/period-181-division-81.html	raw/period-181-division-81.txt	raw/period-181-division-81.json	["bendybear","Heisenberg","RINTARA","KYLE","Merged into 8189","GALICE1975","ladybugg660","Bearded_Driver"]
2025 June	181	COMPLETED	Welcome	62	6	8	Arizona Modern:6;Arizona Modern Hard:6;Quixote Valley:6;Quixote Valley Hard:6;Venice:6;Venice - Hard:6;Mars Gardens:6;Mars Gardens - Hard:6	48	0	48	07F1FC83713195533A27E4C97E249DF5CC4E3EF4DD8D28FB1BD24E8DC37631B2	C6722651CE481E667867C192906245C4FC9867F7969A4503E5A3A4826321CA22	raw/period-181-division-62.html	raw/period-181-division-62.txt	raw/period-181-division-62.json	["MrDachshund81","olle","JIMMY_BUCKETS","onesilygrl","SNOWBALL","Jen"]
2025 June	181	COMPLETED	Semi Pro 2	114	6	8	Arizona Modern:6;Arizona Modern Hard:6;Quixote Valley:6;Quixote Valley Hard:6;Venice:6;Venice - Hard:6;Mars Gardens:6;Mars Gardens - Hard:6	48	32	16	E0962B5B2FDB4F6241C8ABE500507B8F0F831C2764AC275CBFB09FAB291CBC3E	E27B3FE7F400520247E057DE31134CAF9076B9262A509AF25C444CF53CF22E79	raw/period-181-division-114.html	raw/period-181-division-114.txt	raw/period-181-division-114.json	["Chelle💯","BERT","Andrew_Holmes","fake4real","ANDRIA77","Savy"]
2025 June	181	COMPLETED	Semi Pro 3	115	10	8	Arizona Modern:10;Arizona Modern Hard:10;Quixote Valley:10;Quixote Valley Hard:10;Venice:10;Venice - Hard:10;Mars Gardens:10;Mars Gardens - Hard:10	80	51	29	E070EB67BA9FCABE147DF5928DE11B4DEA47F39DD8B595667398E6FDAFCDE542	12B09FA4D2E8B4E181A250FFF59789FC508B47C1DD3D31D7A4C8461E30A6991E	raw/period-181-division-115.html	raw/period-181-division-115.txt	raw/period-181-division-115.json	["GuyB22","RYANL503","Sj_76","Sandtrap","LLABB23_LISA","plucky✌","NuttyGrandpa","Master_KP","KDK","freitag68"]
2025 May	161	COMPLETED	Master	21	10	8	Original Gothic:10;Original Gothic Hard:10;Labyrinth:10;Labyrinth - Hard:10;Meow Wolf:10;Meow Wolf - Hard:10;Raptor Cliff's:10;Raptor Cliff's - Hard:10	80	74	6	E4F7C942E6B5B6A8A37502129F7C9C8FCF98A4C05DD8A69927792564E8FD5C93	9A7A6B5A8ED0B459EF33BD3CF18179E8CEBE20EABB57977E13741D0A29815243	raw/period-161-division-21.html	raw/period-161-division-21.txt	raw/period-161-division-21.json	["yankeedude1123","leanin2it","El Jorge","Mully","Princess_Bankshot","Slappy","Neo Impossible","Derby_Daz","Gobson","Matt916"]
2025 May	161	COMPLETED	Elite	22	10	8	Original Gothic:10;Original Gothic Hard:10;Labyrinth:10;Labyrinth - Hard:10;Meow Wolf:10;Meow Wolf - Hard:10;Raptor Cliff's:10;Raptor Cliff's - Hard:10	80	76	4	B1CBBF9F93A5063DF151B3C9D2BCF76D45752FF30778F1DE228F6D5698FE0460	8903AF518226D2B5373193BF95655FD279DF1A1E93BB5A31C55094FCB87A829F	raw/period-161-division-22.html	raw/period-161-division-22.txt	raw/period-161-division-22.json	["POLANECE","stewiestewie","bigja33","TrickyDicky","Drew_0706","YODA","l7jazz","Spicy - DawnSophia","Maximus","DABIGWILLO"]
2025 May	161	COMPLETED	Pro 1	23	10	8	Original Gothic:10;Original Gothic Hard:10;Labyrinth:10;Labyrinth - Hard:10;Meow Wolf:10;Meow Wolf - Hard:10;Raptor Cliff's:10;Raptor Cliff's - Hard:10	80	63	17	ED1081533CF336998F03F523BAD793B5E704D1D4E587D5D4355651AD7AA5569E	9487509886C5C9170C238E7898C11B7700ED5DE42264C07389A2631912477DDB	raw/period-161-division-23.html	raw/period-161-division-23.txt	raw/period-161-division-23.json	["SQUEEZY_JIBBZ","DaisyShaw","INDY","PETERK9FLORIDA","JES_BEACHY","gomarino13","mammothrept","deebee","MrDachshund81","KCRob"]
2025 May	161	COMPLETED	Pro 2	24	10	8	Original Gothic:10;Original Gothic Hard:10;Labyrinth:10;Labyrinth - Hard:10;Meow Wolf:10;Meow Wolf - Hard:10;Raptor Cliff's:10;Raptor Cliff's - Hard:10	80	79	1	9A6EA2261553099582326767ABC6D793A68855742ABF648D3B07D704D562164D	011F1E63535928FC212D6FBF44777B036384C5EE9541CE67DD90716BA8179D11	raw/period-161-division-24.html	raw/period-161-division-24.txt	raw/period-161-division-24.json	["steven2018","sarahloo1971","roknhorsebrat","icecreamman7450","YUK1N","ARTSY","Asphaltcowboy67","lacey068","awesome_kris","Merged into 8648"]
2025 May	161	COMPLETED	Pro 3	25	9	8	Original Gothic:9;Original Gothic Hard:9;Labyrinth:9;Labyrinth - Hard:9;Meow Wolf:9;Meow Wolf - Hard:9;Raptor Cliff's:9;Raptor Cliff's - Hard:9	72	60	12	FD4F748587C1FA7ADB53A4735E1792D6A82F986CEFF31A44D4CAB9FBF4A8BD7C	B968E1B3FB67CF9B49A1AF1F7FCD343C70CA65C642953D06D473724B2CB4E279	raw/period-161-division-25.html	raw/period-161-division-25.txt	raw/period-161-division-25.json	["Blutes87","gopats37","Empzurg","SerenityMoon","Chipnputt","peach🌻","Missi","lynniebodd","PUTT_FOR_DOH"]
2025 May	161	COMPLETED	Semi Pro 1	113	9	8	Original Gothic:9;Original Gothic Hard:9;Labyrinth:9;Labyrinth - Hard:9;Meow Wolf:9;Meow Wolf - Hard:9;Raptor Cliff's:9;Raptor Cliff's - Hard:9	72	43	29	ACD67FD222F10D23948C8AEC6E55492822B2DF9C092C979A257B3B17181C55BA	39BD0229878D7350A8BD71E3ADAB2F7CBD415129E1F862C5027D4F23D39C7B44	raw/period-161-division-113.html	raw/period-161-division-113.txt	raw/period-161-division-113.json	["ANDRIA77","D3bb13","DMD-Enditnow","SHA_HOOF_NA","Jennem","BadWolff🐺","Awkward3Sauce","Captain","Jen"]
2025 May	161	COMPLETED	Beginner	81	8	8	Original Gothic:8;Original Gothic Hard:8;Labyrinth:8;Labyrinth - Hard:8;Meow Wolf:8;Meow Wolf - Hard:8;Raptor Cliff's:8;Raptor Cliff's - Hard:8	64	42	22	98EB2DF58EA485461E4B85E45D78D599D28A1547D4AF16EE711BEACE13954FFD	3D1903B21F8FC78FFB52DB8B4DACE79CB2DFDBD55F9A83DB7353CCFD45917896	raw/period-161-division-81.html	raw/period-161-division-81.txt	raw/period-161-division-81.json	["TILTBOMB","KYLE","Raccoons Whisker","sirtacoman13","bendybear","Merged into 8189","ladybugg660","GALICE1975"]
2025 May	161	COMPLETED	Welcome	62	4	8	Original Gothic:4;Original Gothic Hard:4;Labyrinth:4;Labyrinth - Hard:4;Meow Wolf:4;Meow Wolf - Hard:4;Raptor Cliff's:4;Raptor Cliff's - Hard:4	32	0	32	18A5DD0C2CF9159D1880B5FD07CF9626CB5868F55D2221B60CE2A85959CE3B4B	3A07BB62E7B5C3BE0CB3AA01177AB239D5FE1533FF4C28C5EECA53EFC0997F05	raw/period-161-division-62.html	raw/period-161-division-62.txt	raw/period-161-division-62.json	["MIMIBELL1971","GAMINGGRAMMIE","Harry Highpants","Alisha0068"]
2025 May	161	COMPLETED	Semi Pro 2	114	8	8	Original Gothic:8;Original Gothic Hard:8;Labyrinth:8;Labyrinth - Hard:8;Meow Wolf:8;Meow Wolf - Hard:8;Raptor Cliff's:8;Raptor Cliff's - Hard:8	64	32	32	34EED8007D40E87C539A2BA5028B303AA1E9551F7B095D0C193C8C49C6476E83	7796EB9EB8B367D1F70600A5EA776F74C84B15EDB03350BF0385869950F4D12D	raw/period-161-division-114.html	raw/period-161-division-114.txt	raw/period-161-division-114.json	["StevieWonderful","Alyssa38","Kd","fake4real","JIMMY_BUCKETS","RYANL503","SNOWBALL","onesilygrl"]
2025 May	161	COMPLETED	Semi Pro 3	115	10	8	Original Gothic:10;Original Gothic Hard:10;Labyrinth:10;Labyrinth - Hard:10;Meow Wolf:10;Meow Wolf - Hard:10;Raptor Cliff's:10;Raptor Cliff's - Hard:10	80	53	27	B9FDE2B0F939BC91DD10B2CED65015CAB6DED5DEA22CBA82714581DED312F586	CF75B9105BB626B476CD8B668666D16077282DDDBFD125AB0322186AACDF9C0D	raw/period-161-division-115.html	raw/period-161-division-115.txt	raw/period-161-division-115.json	["NuttyGrandpa","Chelle💯","Andrew_Holmes","Savy","Master_KP","BERT","KDK","plucky✌","olle","freitag68"]
2025 April	141	COMPLETED	Master	21	10	8	Sweetopia:10;Sweetopia - Hard:10;Laser Lair:10;Laser Lair - Hard:10;Widow’s Walkabout:10;Widow’s Walkabout - Hard:10;Mount Olympus:10;Mount Olympus - Hard:10	80	79	1	B0C3CD87E10354CDC44CE75F468895886964D72A5EB2056794A281A108740004	F8506BD6CC5830F09902EFC18763C0CA89EF2E01A0FD61907D75CD08D02B313A	raw/period-141-division-21.html	raw/period-141-division-21.txt	raw/period-141-division-21.json	["El Jorge","TrickyDicky","Slappy","Mully","bigja33","yankeedude1123","Gobson","Neo Impossible","Princess_Bankshot","stewiestewie"]
2025 April	141	COMPLETED	Elite	22	10	8	Sweetopia:10;Sweetopia - Hard:10;Laser Lair:10;Laser Lair - Hard:10;Widow’s Walkabout:10;Widow’s Walkabout - Hard:10;Mount Olympus:10;Mount Olympus - Hard:10	80	68	12	28B5DE6A5C9D82DD9F5CE7E26F698D756550DEE227EE00B3E1E35ED772ECDF37	96D67D307EA7239769588FD36E84BFB663CD3C499788FCD5AC93784FCE99130A	raw/period-141-division-22.html	raw/period-141-division-22.txt	raw/period-141-division-22.json	["leanin2it","Matt916","Drew_0706","Spicy - DawnSophia","DABIGWILLO","Derby_Daz","Maximus","JES_BEACHY","Chicagobry","MrDachshund81"]
2025 April	141	COMPLETED	Pro 1	23	10	8	Sweetopia:10;Sweetopia - Hard:10;Laser Lair:10;Laser Lair - Hard:10;Widow’s Walkabout:10;Widow’s Walkabout - Hard:10;Mount Olympus:10;Mount Olympus - Hard:10	80	76	4	845482A0549956F73ADAFFE77D44A5AFAF0A6598F8891B4BD21329F05DA889CB	DDAD6BC9267EE6E57D33743947D31019F03A9BEA9809929CDECF0FF47B39908A	raw/period-141-division-23.html	raw/period-141-division-23.txt	raw/period-141-division-23.json	["POLANECE","l7jazz","deebee","mammothrept","gomarino13","YODA","DaisyShaw","sarahloo1971","awesome_kris","YUK1N"]
2025 April	141	COMPLETED	Pro 2	24	10	8	Sweetopia:10;Sweetopia - Hard:10;Laser Lair:10;Laser Lair - Hard:10;Widow’s Walkabout:10;Widow’s Walkabout - Hard:10;Mount Olympus:10;Mount Olympus - Hard:10	80	78	2	BB884B6505CAC738317083D76B8003D4E19973C7EA0305EE21AE14BF0253CF75	FE80734613C2BB99EB06126559F2FCB5B1DE81BDC87413481D580081241E439B	raw/period-141-division-24.html	raw/period-141-division-24.txt	raw/period-141-division-24.json	["PETERK9FLORIDA","INDY","JIMMY_BUCKETS","roknhorsebrat","StevieWonderful","SQUEEZY_JIBBZ","KIM","KCRob","DMD-Enditnow","ARTSY"]
2025 April	141	COMPLETED	Pro 3	25	16	8	Sweetopia:16;Sweetopia - Hard:16;Laser Lair:16;Laser Lair - Hard:16;Widow’s Walkabout:16;Widow’s Walkabout - Hard:16;Mount Olympus:16;Mount Olympus - Hard:16	128	99	29	AF4A5C3C8BE629CEBA4B0A7D3770B3BBF1995CC3C956985818CBEF5FB9046607	8689D7E44532507631D9AA946C3228BC67850E7B5B088920105A8D131692FFF7	raw/period-141-division-25.html	raw/period-141-division-25.txt	raw/period-141-division-25.json	["Asphaltcowboy67","icecreamman7450","Merged into 8648","SerenityMoon","lacey068","Jen","steven2018","Empzurg","Chipnputt","Missi","ANDRIA77","lynniebodd","Captain","fake4real","Harry Highpants","BadWolff🐺"]
2025 April	141	COMPLETED	Semi Pro 1	113	0	0		0	0	0	5655698F93D3DA3412CE7E80B2D48B4A415AA46B1E1CF8DA7C5CADE30A8A628A	A677E0F4C3E7C0C07DE5A5317B00CEDD05CB80559841B0AF9DA91DA6A2CEEC89	raw/period-141-division-113.html	raw/period-141-division-113.txt	raw/period-141-division-113.json	
2025 April	141	COMPLETED	Beginner	81	10	8	Sweetopia:10;Sweetopia - Hard:10;Laser Lair:10;Laser Lair - Hard:10;Widow’s Walkabout:10;Widow’s Walkabout - Hard:10;Mount Olympus:10;Mount Olympus - Hard:10	80	41	39	D3D47B318241CECCD46185AB12E25007CA49146F6095616F9884D7673E699665	D3015F28E0CAECCFDD2B45F18AFFB6359587C5AFB4185C945574DE21AA31BF40	raw/period-141-division-81.html	raw/period-141-division-81.txt	raw/period-141-division-81.json	["Kd","GALICE1975","SKEETER78","Golfshark","ladybugg660","MIMIBELL1971","SNOWBALL","Jaynice","TILTBOMB","GAMINGGRAMMIE"]
2025 April	141	COMPLETED	Welcome	62	13	8	Sweetopia:13;Sweetopia - Hard:13;Laser Lair:13;Laser Lair - Hard:13;Widow’s Walkabout:13;Widow’s Walkabout - Hard:13;Mount Olympus:13;Mount Olympus - Hard:13	104	2	102	C3E24E7BE1F52A07DB46ADACEB1435B043537DC2BF52624D8B1654D4B1B89B9A	8219217CA7E6563C833AA63D50CD184795B1F874A02A81DCC8FFF09537FD533C	raw/period-141-division-62.html	raw/period-141-division-62.txt	raw/period-141-division-62.json	["Dandnt65","Nate Porteous","beezy1","CHIP_PUTTY","callmemike","Ladyrider60","FROGMAN","LuckyOrSucky","PUTT_FOR_DOH","RUBBERDUCK","CATHY G","ThePrankser15","BEVE3630"]
2025 April	141	COMPLETED	Semi Pro 2	114	0	0		0	0	0	2691A81228870B231B01A60CFD4B818122CBCB83FFF33EC81875DBB31B1F0FE0	126AF1855EDE1BE7BCE5D0DDDACF1F0EA9041700E3611433C4025AE70EA59893	raw/period-141-division-114.html	raw/period-141-division-114.txt	raw/period-141-division-114.json	
2025 April	141	COMPLETED	Semi Pro 3	115	0	0		0	0	0	B0C3B5A5BB0800B478A6F06814A1CBF07FC85FF48440B6629C712D00184BB7AB	DF6A1E007CF1D44EEF481E1218D60A46E570ACD18BBD7A98FF551CC4664A1898	raw/period-141-division-115.html	raw/period-141-division-115.txt	raw/period-141-division-115.json	
2025 March	121	COMPLETED	Master	21	10	8	Tethys Station:10;Tethys Station - Hard:10;Temple at Zerzura:10;Temple at Zerzura - Hard:10;20,000 Leagues Under The Sea:10;20,000 Leagues Hard:10;Around The World in 80 Days:10;Around The World - Hard:10	80	80	0	E3A6690948600B5199A8D9A5881CED2771E304873ED8997BC3776F85084395CA	7508AD1D78114DCD7E59B362D301D44A3ACF79293D7DE94F5FCC635749C6E81D	raw/period-121-division-21.html	raw/period-121-division-21.txt	raw/period-121-division-21.json	["El Jorge","Mully","DABIGWILLO","yankeedude1123","Gobson","TrickyDicky","Slappy","Derby_Daz","Princess_Bankshot","JES_BEACHY"]
2025 March	121	COMPLETED	Elite	22	10	8	Tethys Station:10;Tethys Station - Hard:10;Temple at Zerzura:10;Temple at Zerzura - Hard:10;20,000 Leagues Under The Sea:10;20,000 Leagues Hard:10;Around The World in 80 Days:10;Around The World - Hard:10	80	69	11	1DD1EC0B9513286F86E4ADB167209253CB7F63D5190D2CC68B698B04FAE3D540	59D82016299D4823C22EF3F55B7DC1B012F2E61ABECD89FDCFFEF4CECBAFC9B5	raw/period-121-division-22.html	raw/period-121-division-22.txt	raw/period-121-division-22.json	["Neo Impossible","Chicagobry","bigja33","leanin2it","Maximus","stewiestewie","MrDachshund81","DaisyShaw","PaulV-PPP 🇨🇦","YUK1N"]
2025 March	121	COMPLETED	Pro 1	23	10	8	Tethys Station:10;Tethys Station - Hard:10;Temple at Zerzura:10;Temple at Zerzura - Hard:10;20,000 Leagues Under The Sea:10;20,000 Leagues Hard:10;Around The World in 80 Days:10;Around The World - Hard:10	80	76	4	4E5EBC8242CD5A2555A402F243DD18BA4F03E380A07678EB2D5B4C4177875140	7919D6A35C1D071874A3D1C0A70B6A3D6F7FDAB02AA4F99591D6C8F3F942AB82	raw/period-121-division-23.html	raw/period-121-division-23.txt	raw/period-121-division-23.json	["Matt916","Drew_0706","roknhorsebrat","awesome_kris","deebee","ARTSY","Spicy - DawnSophia","sarahloo1971","mammothrept","SQUEEZY_JIBBZ"]
2025 March	121	COMPLETED	Pro 2	24	10	8	Tethys Station:10;Tethys Station - Hard:10;Temple at Zerzura:10;Temple at Zerzura - Hard:10;20,000 Leagues Under The Sea:10;20,000 Leagues Hard:10;Around The World in 80 Days:10;Around The World - Hard:10	80	78	2	56725FD8B15757EB2D61EA4AF819B4F25A2D6CBD8034960979F33CFE63E38069	2FF312334779066B4494155BD5271D164E4AAF447A3B1964F0965565860C1738	raw/period-121-division-24.html	raw/period-121-division-24.txt	raw/period-121-division-24.json	["YODA","POLANECE","DMD-Enditnow","lynniebodd","gomarino13","l7jazz","KIM","SerenityMoon","Merged into 8648","KCRob"]
2025 March	121	COMPLETED	Pro 3	25	15	8	Tethys Station:15;Tethys Station - Hard:15;Temple at Zerzura:15;Temple at Zerzura - Hard:15;20,000 Leagues Under The Sea:15;20,000 Leagues Hard:15;Around The World in 80 Days:15;Around The World - Hard:15	120	105	15	22A6CA57D7FC4B05798C48E6E25D7DE36990818C4C473F6D80BF909C57AAA265	F19FB272F05F98D8EE410FF2D23B6BABB3A96AC807AB2FAFDE788CA1B448D97E	raw/period-121-division-25.html	raw/period-121-division-25.txt	raw/period-121-division-25.json	["Empzurg","Awkward3Sauce","StevieWonderful","JIMMY_BUCKETS","BadWolff🐺","PETERK9FLORIDA","INDY","SHA_HOOF_NA","Chipnputt","Savy","plucky✌","Jennem","freitag68","olle","Captain"]
2025 March	121	COMPLETED	Semi Pro 1	113	0	0		0	0	0	828C804394F85AB8D9C42458A2B2692928C0E66C4F823F7DE1204233A824D06C	789E35D1DB3A35B3B1BA3C3627128C337722665004CEC18F60DCABCB452C0EDB	raw/period-121-division-113.html	raw/period-121-division-113.txt	raw/period-121-division-113.json	
