period	period_id	division	division_id	source_player_id	source_player_name	course	score_text	score_numeric	played_state	placement	hn1	points	raw_json_sha256
2026 August	461	Elite	22	88	Mully	Cherry Blossom Hard	-22	-22	True	1	2	202	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	7177	Maximus	Cherry Blossom Hard	-22	-22	True	2	0	190	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	4305	bigja33	Cherry Blossom Hard	-21	-21	True	3	0	180	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	6950	leanin2it	Cherry Blossom Hard	-21	-21	True	3	0	180	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	59	TrickyDicky	Cherry Blossom Hard	-20	-20	True	5	1	161	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	7165	Spicy - DawnSophia	Cherry Blossom Hard	-18	-18	True	6	1	151	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	6165	roknhorsebrat	Cherry Blossom Hard	-12	-12	True	7	0	140	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	8708	The Real JB	Cherry Blossom Hard	-11	-11	True	8	1	131	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	1705	Slappy	Cherry Blossom Hard			False				FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	8448	ZoeDarlin	Cherry Blossom Hard			False				FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	88	Mully	Shangri-La	-32	-32	True	1	6	206	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	59	TrickyDicky	Shangri-La	-30	-30	True	2	5	195	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	7177	Maximus	Shangri-La	-29	-29	True	3	5	185	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	4305	bigja33	Shangri-La	-29	-29	True	4	3	173	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	6950	leanin2it	Shangri-La	-28	-28	True	5	5	165	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	6165	roknhorsebrat	Shangri-La	-28	-28	True	6	4	154	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	1705	Slappy	Shangri-La	-28	-28	True	6	4	154	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
