"season","division","historical_player_name","source_position","played","played_state","wins","draws","losses","points","total_strokes","course_order","course_name","score","raw_score_token","outcome","win_marker","loss_marker","draw_marker","source_workbook","source_tab","source_range","source_sha256","source_url","source_row","source_score_cell","source_score_range","source_font_color","source_era","provenance","import_status"
"39","3","KIM","12","true","PLAYED / NUMERIC","1","0","2","3","-45","3","BOGEYS BONANZA EASYT","-17","-17","L","false","true","false","CURRENT SEASON STROKE PLAY","39","'39'!A1:AT63","eb82f74bcf2ffef8a0a1d2ae47ebd658447d93522860fa1c2a09475932f884e4","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","26","Q26","Q26:T26","rgb(1,0,0,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"39","4","DREW-0706","13","true","PLAYED / NUMERIC","3","0","0","9","-58","1","CHERRY BLOSSOM EASY","-24","-24","W","true","false","false","CURRENT SEASON STROKE PLAY","39","'39'!A1:AT63","eb82f74bcf2ffef8a0a1d2ae47ebd658447d93522860fa1c2a09475932f884e4","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","32","I32","I32:L32","rgb(1,0,0,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"39","4","DREW-0706","13","true","PLAYED / NUMERIC","3","0","0","9","-58","2","TOURIST TRAP HARD","-14","-14","W","true","false","false","CURRENT SEASON STROKE PLAY","39","'39'!A1:AT63","eb82f74bcf2ffef8a0a1d2ae47ebd658447d93522860fa1c2a09475932f884e4","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","32","M32","M32:P32","rgb(1,0,0,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"39","4","DREW-0706","13","true","PLAYED / NUMERIC","3","0","0","9","-58","3","BOGEYS BONANZA EASYT","-20","-20","W","true","false","false","CURRENT SEASON STROKE PLAY","39","'39'!A1:AT63","eb82f74bcf2ffef8a0a1d2ae47ebd658447d93522860fa1c2a09475932f884e4","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","32","Q32","Q32:T32","rgb(0,0,1,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"39","4","LAURENT","14","true","PLAYED / NUMERIC","2","0","1","6","-47","1","CHERRY BLOSSOM EASY","-20","-20","L","false","true","false","CURRENT SEASON STROKE PLAY","39","'39'!A1:AT63","eb82f74bcf2ffef8a0a1d2ae47ebd658447d93522860fa1c2a09475932f884e4","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","33","I33","I33:L33","rgb(1,0,0,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"39","4","LAURENT","14","true","PLAYED / NUMERIC","2","0","1","6","-47","2","TOURIST TRAP HARD","-12","-12","W","true","false","false","CURRENT SEASON STROKE PLAY","39","'39'!A1:AT63","eb82f74bcf2ffef8a0a1d2ae47ebd658447d93522860fa1c2a09475932f884e4","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","33","M33","M33:P33","rgb(0,0,1,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"39","4","LAURENT","14","true","PLAYED / NUMERIC","2","0","1","6","-47","3","BOGEYS BONANZA EASYT","-15","-15","W","true","false","false","CURRENT SEASON STROKE PLAY","39","'39'!A1:AT63","eb82f74bcf2ffef8a0a1d2ae47ebd658447d93522860fa1c2a09475932f884e4","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","33","Q33","Q33:T33","rgb(1,0,0,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"39","4","D3BB13","15","true","PLAYED / NUMERIC","1","0","2","3","-43","1","CHERRY BLOSSOM EASY","-21","-21","W","true","false","false","CURRENT SEASON STROKE PLAY","39","'39'!A1:AT63","eb82f74bcf2ffef8a0a1d2ae47ebd658447d93522860fa1c2a09475932f884e4","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","34","I34","I34:L34","rgb(0,0,1,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"39","4","D3BB13","15","true","PLAYED / NUMERIC","1","0","2","3","-43","2","TOURIST TRAP HARD","-3","-3","L","false","true","false","CURRENT SEASON STROKE PLAY","39","'39'!A1:AT63","eb82f74bcf2ffef8a0a1d2ae47ebd658447d93522860fa1c2a09475932f884e4","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","34","M34","M34:P34","rgb(1,0,0,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"39","4","D3BB13","15","true","PLAYED / NUMERIC","1","0","2","3","-43","3","BOGEYS BONANZA EASYT","-19","-19","L","false","true","false","CURRENT SEASON STROKE PLAY","39","'39'!A1:AT63","eb82f74bcf2ffef8a0a1d2ae47ebd658447d93522860fa1c2a09475932f884e4","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","34","Q34","Q34:T34","rgb(1,0,0,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"39","4","LADYTEA","16","true","PLAYED / NUMERIC","0","0","3","0","-23","1","CHERRY BLOSSOM EASY","-16","-16","L","false","true","false","CURRENT SEASON STROKE PLAY","39","'39'!A1:AT63","eb82f74bcf2ffef8a0a1d2ae47ebd658447d93522860fa1c2a09475932f884e4","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","35","I35","I35:L35","rgb(0,0,1,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"39","4","LADYTEA","16","true","PLAYED / NUMERIC","0","0","3","0","-23","2","TOURIST TRAP HARD","4","4","L","false","true","false","CURRENT SEASON STROKE PLAY","39","'39'!A1:AT63","eb82f74bcf2ffef8a0a1d2ae47ebd658447d93522860fa1c2a09475932f884e4","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","35","M35","M35:P35","rgb(0,0,1,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"39","4","LADYTEA","16","true","PLAYED / NUMERIC","0","0","3","0","-23","3","BOGEYS BONANZA EASYT","-11","-11","L","false","true","false","CURRENT SEASON STROKE PLAY","39","'39'!A1:AT63","eb82f74bcf2ffef8a0a1d2ae47ebd658447d93522860fa1c2a09475932f884e4","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","35","Q35","Q35:T35","rgb(0,0,1,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"39","5","SANDTRAP24","13","true","PLAYED / NUMERIC","3","0","0","9","-39","1","CHERRY BLOSSOM EASY","-15","-15","W","true","false","false","CURRENT SEASON STROKE PLAY","39","'39'!A1:AT63","eb82f74bcf2ffef8a0a1d2ae47ebd658447d93522860fa1c2a09475932f884e4","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","41","I41","I41:L41","rgb(1,0,0,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"39","5","SANDTRAP24","13","true","PLAYED / NUMERIC","3","0","0","9","-39","2","TOURIST TRAP HARD","-6","-6","W","true","false","false","CURRENT SEASON STROKE PLAY","39","'39'!A1:AT63","eb82f74bcf2ffef8a0a1d2ae47ebd658447d93522860fa1c2a09475932f884e4","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","41","M41","M41:P41","rgb(1,0,0,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"39","5","SANDTRAP24","13","true","PLAYED / NUMERIC","3","0","0","9","-39","3","BOGEYS BONANZA EASYT","-18","-18","W","true","false","false","CURRENT SEASON STROKE PLAY","39","'39'!A1:AT63","eb82f74bcf2ffef8a0a1d2ae47ebd658447d93522860fa1c2a09475932f884e4","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","41","Q41","Q41:T41","rgb(1,0,0,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"39","5","MBAC","14","true","PLAYED / NUMERIC","2","0","1","6","-18","1","CHERRY BLOSSOM EASY","-10","-10","L","false","true","false","CURRENT SEASON STROKE PLAY","39","'39'!A1:AT63","eb82f74bcf2ffef8a0a1d2ae47ebd658447d93522860fa1c2a09475932f884e4","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","42","I42","I42:L42","rgb(0,0,1,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"39","5","MBAC","14","true","PLAYED / NUMERIC","2","0","1","6","-18","2","TOURIST TRAP HARD","0","0","W","true","false","false","CURRENT SEASON STROKE PLAY","39","'39'!A1:AT63","eb82f74bcf2ffef8a0a1d2ae47ebd658447d93522860fa1c2a09475932f884e4","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","42","M42","M42:P42","rgb(0,0,1,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"39","5","MBAC","14","true","PLAYED / NUMERIC","2","0","1","6","-18","3","BOGEYS BONANZA EASYT","-8","-8","W","true","false","false","CURRENT SEASON STROKE PLAY","39","'39'!A1:AT63","eb82f74bcf2ffef8a0a1d2ae47ebd658447d93522860fa1c2a09475932f884e4","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","42","Q42","Q42:T42","rgb(1,0,0,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"39","5","MAX","15","true","PLAYED / NUMERIC","1","0","2","3","4","1","CHERRY BLOSSOM EASY","1","1","W","true","false","false","CURRENT SEASON STROKE PLAY","39","'39'!A1:AT63","eb82f74bcf2ffef8a0a1d2ae47ebd658447d93522860fa1c2a09475932f884e4","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","43","I43","I43:L43","rgb(0,0,1,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"39","5","MAX","15","true","PLAYED / NUMERIC","1","0","2","3","4","2","TOURIST TRAP HARD","2","2","L","false","true","false","CURRENT SEASON STROKE PLAY","39","'39'!A1:AT63","eb82f74bcf2ffef8a0a1d2ae47ebd658447d93522860fa1c2a09475932f884e4","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","43","M43","M43:P43","rgb(1,0,0,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"39","5","MAX","15","true","PLAYED / NUMERIC","1","0","2","3","4","3","BOGEYS BONANZA EASYT","1","1","L","false","true","false","CURRENT SEASON STROKE PLAY","39","'39'!A1:AT63","eb82f74bcf2ffef8a0a1d2ae47ebd658447d93522860fa1c2a09475932f884e4","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","43","Q43","Q43:T43","rgb(0,0,1,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"39","5","LADYRIDER60","16","true","PLAYED / NUMERIC","0","0","3","0","10","1","CHERRY BLOSSOM EASY","0","0","L","false","true","false","CURRENT SEASON STROKE PLAY","39","'39'!A1:AT63","eb82f74bcf2ffef8a0a1d2ae47ebd658447d93522860fa1c2a09475932f884e4","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","44","I44","I44:L44","rgb(1,0,0,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"39","5","LADYRIDER60","16","true","PLAYED / NUMERIC","0","0","3","0","10","2","TOURIST TRAP HARD","10","10","L","false","true","false","CURRENT SEASON STROKE PLAY","39","'39'!A1:AT63","eb82f74bcf2ffef8a0a1d2ae47ebd658447d93522860fa1c2a09475932f884e4","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","44","M44","M44:P44","rgb(0,0,1,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"39","5","LADYRIDER60","16","true","PLAYED / NUMERIC","0","0","3","0","10","3","BOGEYS BONANZA EASYT","0","0","L","false","true","false","CURRENT SEASON STROKE PLAY","39","'39'!A1:AT63","eb82f74bcf2ffef8a0a1d2ae47ebd658447d93522860fa1c2a09475932f884e4","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","44","Q44","Q44:T44","rgb(0,0,1,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"40","1","MULLIGAN","1","true","PLAYED / NUMERIC","2","1","0","7","-64","1","SEAGULL STACKS EASY","-20","-20","W","true","false","false","CURRENT SEASON STROKE PLAY","40","'40'!A1:AT63","e7b41851d634ea3e0d74cda8f9714c1aabe9c973c3e38ac47bed00a378afab8e","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","5","I5","I5:L5","rgb(0,0,1,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"40","1","MULLIGAN","1","true","PLAYED / NUMERIC","2","1","0","7","-64","2","SWEETOPIA HARD","-20","-20","W","true","false","false","CURRENT SEASON STROKE PLAY","40","'40'!A1:AT63","e7b41851d634ea3e0d74cda8f9714c1aabe9c973c3e38ac47bed00a378afab8e","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","5","M5","M5:P5","rgb(1,0,0,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"40","1","MULLIGAN","1","true","PLAYED / NUMERIC","2","1","0","7","-64","3","WIDOWS EASY","-24","-24","D","false","false","true","CURRENT SEASON STROKE PLAY","40","'40'!A1:AT63","e7b41851d634ea3e0d74cda8f9714c1aabe9c973c3e38ac47bed00a378afab8e","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","5","Q5","Q5:T5","rgb(1,0,0,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"40","1","BIGJA33","2","true","PLAYED / NUMERIC","1","2","0","5","-67","1","SEAGULL STACKS EASY","-22","-22","D","false","false","true","CURRENT SEASON STROKE PLAY","40","'40'!A1:AT63","e7b41851d634ea3e0d74cda8f9714c1aabe9c973c3e38ac47bed00a378afab8e","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","6","I6","I6:L6","rgb(1,0,0,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"40","1","BIGJA33","2","true","PLAYED / NUMERIC","1","2","0","5","-67","2","SWEETOPIA HARD","-21","-21","W","true","false","false","CURRENT SEASON STROKE PLAY","40","'40'!A1:AT63","e7b41851d634ea3e0d74cda8f9714c1aabe9c973c3e38ac47bed00a378afab8e","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","6","M6","M6:P6","rgb(0,0,1,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"40","1","BIGJA33","2","true","PLAYED / NUMERIC","1","2","0","5","-67","3","WIDOWS EASY","-24","-24","D","false","false","true","CURRENT SEASON STROKE PLAY","40","'40'!A1:AT63","e7b41851d634ea3e0d74cda8f9714c1aabe9c973c3e38ac47bed00a378afab8e","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","6","Q6","Q6:T6","rgb(1,0,0,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"40","1","WICKEDSHACK","3","true","PLAYED / NUMERIC","0","1","1","1","-30","1","SEAGULL STACKS EASY","-22","-22","D","false","false","true","CURRENT SEASON STROKE PLAY","40","'40'!A1:AT63","e7b41851d634ea3e0d74cda8f9714c1aabe9c973c3e38ac47bed00a378afab8e","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","7","I7","I7:L7","rgb(0,0,1,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"40","1","WICKEDSHACK","3","true","PLAYED / NUMERIC","0","1","1","1","-30","2","SWEETOPIA HARD","-8","-8","L","false","true","false","CURRENT SEASON STROKE PLAY","40","'40'!A1:AT63","e7b41851d634ea3e0d74cda8f9714c1aabe9c973c3e38ac47bed00a378afab8e","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","7","M7","M7:P7","rgb(0,0,1,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"40","1","WICKEDSHACK","3","false","UNPLAYED / SOURCE ZERO NOT RECONCILED AS PLAYED","0","1","1","1","-30","3","WIDOWS EASY","0","0","","false","false","false","CURRENT SEASON STROKE PLAY","40","'40'!A1:AT63","e7b41851d634ea3e0d74cda8f9714c1aabe9c973c3e38ac47bed00a378afab8e","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","7","Q7","Q7:T7","rgb(0,0,1,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"40","1","KRYS","4","true","PLAYED / NUMERIC","0","0","2","0","-21","1","SEAGULL STACKS EASY","-10","-10","L","false","true","false","CURRENT SEASON STROKE PLAY","40","'40'!A1:AT63","e7b41851d634ea3e0d74cda8f9714c1aabe9c973c3e38ac47bed00a378afab8e","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","8","I8","I8:L8","rgb(1,0,0,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"40","1","KRYS","4","true","PLAYED / NUMERIC","0","0","2","0","-21","2","SWEETOPIA HARD","-11","-11","L","false","true","false","CURRENT SEASON STROKE PLAY","40","'40'!A1:AT63","e7b41851d634ea3e0d74cda8f9714c1aabe9c973c3e38ac47bed00a378afab8e","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","8","M8","M8:P8","rgb(1,0,0,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"40","1","KRYS","4","false","UNPLAYED / SOURCE ZERO NOT RECONCILED AS PLAYED","0","0","2","0","-21","3","WIDOWS EASY","0","0","","false","false","false","CURRENT SEASON STROKE PLAY","40","'40'!A1:AT63","e7b41851d634ea3e0d74cda8f9714c1aabe9c973c3e38ac47bed00a378afab8e","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","8","Q8","Q8:T8","rgb(0,0,1,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"40","2","CHICAGOBRY","5","true","PLAYED / NUMERIC","2","1","0","7","-57","1","SEAGULL STACKS EASY","-19","-19","D","false","false","true","CURRENT SEASON STROKE PLAY","40","'40'!A1:AT63","e7b41851d634ea3e0d74cda8f9714c1aabe9c973c3e38ac47bed00a378afab8e","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","14","I14","I14:L14","rgb(0,0,1,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"40","2","CHICAGOBRY","5","true","PLAYED / NUMERIC","2","1","0","7","-57","2","SWEETOPIA HARD","-15","-15","W","true","false","false","CURRENT SEASON STROKE PLAY","40","'40'!A1:AT63","e7b41851d634ea3e0d74cda8f9714c1aabe9c973c3e38ac47bed00a378afab8e","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","14","M14","M14:P14","rgb(1,0,0,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"40","2","CHICAGOBRY","5","true","PLAYED / NUMERIC","2","1","0","7","-57","3","WIDOWS EASY","-23","-23","W","true","false","false","CURRENT SEASON STROKE PLAY","40","'40'!A1:AT63","e7b41851d634ea3e0d74cda8f9714c1aabe9c973c3e38ac47bed00a378afab8e","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","14","Q14","Q14:T14","rgb(0,0,1,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"40","2","PRINCESS SPICY","6","true","PLAYED / NUMERIC","1","1","0","4","-34","1","SEAGULL STACKS EASY","-19","-19","D","false","false","true","CURRENT SEASON STROKE PLAY","40","'40'!A1:AT63","e7b41851d634ea3e0d74cda8f9714c1aabe9c973c3e38ac47bed00a378afab8e","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","15","I15","I15:L15","rgb(1,0,0,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"40","2","PRINCESS SPICY","6","true","PLAYED / NUMERIC","1","1","0","4","-34","2","SWEETOPIA HARD","-15","-15","W","true","false","false","CURRENT SEASON STROKE PLAY","40","'40'!A1:AT63","e7b41851d634ea3e0d74cda8f9714c1aabe9c973c3e38ac47bed00a378afab8e","https://docs.google.com/spreadsheets/d/13MFYiA-5YpJn7o-ed6gHzbGHNNdllocVhYKgfNmIbQk/edit","15","M15","M15:P15","rgb(0,0,1,1)","one_sided_3_course_s19_s42","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
