period	period_id	division	division_source_value	source_player_name_exact	source_player_id	course_game_identifier	exact_score_text	parsed_numeric_score	played_state	missing_score_state	leader_placement	evidence_filename
2024 November	57	Pro 1	23	Danielaoculus	7179	Bogey's Bonanza Hard	-13	-13	scored	false	3	period-57-division-23.html
2024 November	57	Pro 1	23	DMD-Enditnow	7175	Bogey's Bonanza Hard	-12	-12	scored	false	9	period-57-division-23.html
2024 November	57	Pro 1	23	Savy	6970	Bogey's Bonanza Hard	-12	-12	scored	false	8	period-57-division-23.html
2024 November	57	Pro 1	23	roknhorsebrat	6165	Bogey's Bonanza Hard	-9	-9	scored	false	5	period-57-division-23.html
2024 November	57	Pro 1	23	ZONK	3826	Bogey's Bonanza Hard	-7	-7	scored	false	10	period-57-division-23.html
2024 November	57	Pro 1	23	awesome_kris	7207	Bogey's Bonanza Hard	-7	-7	scored	false	7	period-57-division-23.html
2024 November	57	Pro 1	23	DESERT_RAT	7180	Quixote Valley	-19	-19	scored	false	1	period-57-division-23.html
2024 November	57	Pro 1	23	DABIGWILLO	3506	Quixote Valley	-17	-17	scored	false	2	period-57-division-23.html
2024 November	57	Pro 1	23	ZONK	3826	Quixote Valley	-16	-16	scored	false	10	period-57-division-23.html
2024 November	57	Pro 1	23	Danielaoculus	7179	Quixote Valley	-16	-16	scored	false	3	period-57-division-23.html
2024 November	57	Pro 1	23	awesome_kris	7207	Quixote Valley	-15	-15	scored	false	7	period-57-division-23.html
2024 November	57	Pro 1	23	roknhorsebrat	6165	Quixote Valley	-15	-15	scored	false	5	period-57-division-23.html
2024 November	57	Pro 1	23	Jennem	104	Quixote Valley	-14	-14	scored	false	6	period-57-division-23.html
2024 November	57	Pro 1	23	Savy	6970	Quixote Valley	-14	-14	scored	false	8	period-57-division-23.html
2024 November	57	Pro 1	23	SQUEEZY_JIBBZ	46	Quixote Valley	-13	-13	scored	false	4	period-57-division-23.html
2024 November	57	Pro 1	23	DMD-Enditnow	7175	Quixote Valley	-12	-12	scored	false	9	period-57-division-23.html
2024 November	57	Pro 1	23	DABIGWILLO	3506	Quixote Valley Hard	-21	-21	scored	false	2	period-57-division-23.html
2024 November	57	Pro 1	23	ZONK	3826	Quixote Valley Hard	-17	-17	scored	false	10	period-57-division-23.html
2024 November	57	Pro 1	23	DESERT_RAT	7180	Quixote Valley Hard	-16	-16	scored	false	1	period-57-division-23.html
2024 November	57	Pro 1	23	Danielaoculus	7179	Quixote Valley Hard	-14	-14	scored	false	3	period-57-division-23.html
2024 November	57	Pro 1	23	roknhorsebrat	6165	Quixote Valley Hard	-14	-14	scored	false	5	period-57-division-23.html
2024 November	57	Pro 1	23	SQUEEZY_JIBBZ	46	Quixote Valley Hard	-12	-12	scored	false	4	period-57-division-23.html
2024 November	57	Pro 1	23	awesome_kris	7207	Quixote Valley Hard	-11	-11	scored	false	7	period-57-division-23.html
2024 November	57	Pro 1	23	Jennem	104	Quixote Valley Hard	-10	-10	scored	false	6	period-57-division-23.html
2024 November	57	Pro 1	23	DMD-Enditnow	7175	Quixote Valley Hard	-10	-10	scored	false	9	period-57-division-23.html
2024 November	57	Pro 1	23	Savy	6970	Quixote Valley Hard	-9	-9	scored	false	8	period-57-division-23.html
2024 November	57	Pro 1	23	SQUEEZY_JIBBZ	46	Atlantis	-28	-28	scored	false	4	period-57-division-23.html
2024 November	57	Pro 1	23	DABIGWILLO	3506	Atlantis	-25	-25	scored	false	2	period-57-division-23.html
2024 November	57	Pro 1	23	DESERT_RAT	7180	Atlantis	-24	-24	scored	false	1	period-57-division-23.html
2024 November	57	Pro 1	23	ZONK	3826	Atlantis	-23	-23	scored	false	10	period-57-division-23.html
2024 November	57	Pro 1	23	Jennem	104	Atlantis	-22	-22	scored	false	6	period-57-division-23.html
2024 November	57	Pro 1	23	Danielaoculus	7179	Atlantis	-21	-21	scored	false	3	period-57-division-23.html
2024 November	57	Pro 1	23	DMD-Enditnow	7175	Atlantis	-20	-20	scored	false	9	period-57-division-23.html
2024 November	57	Pro 1	23	awesome_kris	7207	Atlantis	-20	-20	scored	false	7	period-57-division-23.html
2024 November	57	Pro 1	23	Savy	6970	Atlantis	-20	-20	scored	false	8	period-57-division-23.html
2024 November	57	Pro 1	23	roknhorsebrat	6165	Atlantis	-17	-17	scored	false	5	period-57-division-23.html
2024 November	57	Pro 1	23	DESERT_RAT	7180	Atlantis Hard	-18	-18	scored	false	1	period-57-division-23.html
2024 November	57	Pro 1	23	Danielaoculus	7179	Atlantis Hard	-17	-17	scored	false	3	period-57-division-23.html
2024 November	57	Pro 1	23	roknhorsebrat	6165	Atlantis Hard	-14	-14	scored	false	5	period-57-division-23.html
2024 November	57	Pro 1	23	SQUEEZY_JIBBZ	46	Atlantis Hard	-12	-12	scored	false	4	period-57-division-23.html
2024 November	57	Pro 1	23	awesome_kris	7207	Atlantis Hard	-12	-12	scored	false	7	period-57-division-23.html
2024 November	57	Pro 1	23	ZONK	3826	Atlantis Hard	-11	-11	scored	false	10	period-57-division-23.html
2024 November	57	Pro 1	23	Savy	6970	Atlantis Hard	-10	-10	scored	false	8	period-57-division-23.html
2024 November	57	Pro 1	23	DMD-Enditnow	7175	Atlantis Hard	-9	-9	scored	false	9	period-57-division-23.html
2024 November	57	Pro 1	23	DABIGWILLO	3506	Atlantis Hard	-8	-8	scored	false	2	period-57-division-23.html
2024 November	57	Pro 1	23	Jennem	104	Atlantis Hard	-6	-6	scored	false	6	period-57-division-23.html
2024 November	57	Pro 1	23	DESERT_RAT	7180	Venice	-21	-21	scored	false	1	period-57-division-23.html
2024 November	57	Pro 1	23	Danielaoculus	7179	Venice	-20	-20	scored	false	3	period-57-division-23.html
2024 November	57	Pro 1	23	SQUEEZY_JIBBZ	46	Venice	-18	-18	scored	false	4	period-57-division-23.html
2024 November	57	Pro 1	23	Jennem	104	Venice	-17	-17	scored	false	6	period-57-division-23.html
2024 November	57	Pro 1	23	DABIGWILLO	3506	Venice	-16	-16	scored	false	2	period-57-division-23.html
2024 November	57	Pro 1	23	roknhorsebrat	6165	Venice	-14	-14	scored	false	5	period-57-division-23.html
2024 November	57	Pro 1	23	awesome_kris	7207	Venice	-13	-13	scored	false	7	period-57-division-23.html
2024 November	57	Pro 1	23	Savy	6970	Venice	-12	-12	scored	false	8	period-57-division-23.html
2024 November	57	Pro 1	23	DMD-Enditnow	7175	Venice	-11	-11	scored	false	9	period-57-division-23.html
2024 November	57	Pro 1	23	ZONK	3826	Venice			missing	true	10	period-57-division-23.html
2024 November	57	Pro 1	23	Savy	6970	Venice - Hard	-14	-14	scored	false	8	period-57-division-23.html
2024 November	57	Pro 1	23	DESERT_RAT	7180	Venice - Hard	-13	-13	scored	false	1	period-57-division-23.html
2024 November	57	Pro 1	23	roknhorsebrat	6165	Venice - Hard	-13	-13	scored	false	5	period-57-division-23.html
2024 November	57	Pro 1	23	Danielaoculus	7179	Venice - Hard	-13	-13	scored	false	3	period-57-division-23.html
2024 November	57	Pro 1	23	Jennem	104	Venice - Hard	-12	-12	scored	false	6	period-57-division-23.html
2024 November	57	Pro 1	23	DABIGWILLO	3506	Venice - Hard	-10	-10	scored	false	2	period-57-division-23.html
2024 November	57	Pro 1	23	SQUEEZY_JIBBZ	46	Venice - Hard	-9	-9	scored	false	4	period-57-division-23.html
2024 November	57	Pro 1	23	DMD-Enditnow	7175	Venice - Hard	-6	-6	scored	false	9	period-57-division-23.html
2024 November	57	Pro 1	23	awesome_kris	7207	Venice - Hard	-3	-3	scored	false	7	period-57-division-23.html
2024 November	57	Pro 1	23	ZONK	3826	Venice - Hard			missing	true	10	period-57-division-23.html
2024 December	58	Pro 1	23	Gobson	4645	Cherry Blossom	-28	-28	scored	false	1	period-58-division-23.html
2024 December	58	Pro 1	23	MrDachshund81	5425	Cherry Blossom	-27	-27	scored	false	2	period-58-division-23.html
2024 December	58	Pro 1	23	Chicagobry	7125	Cherry Blossom	-27	-27	scored	false	3	period-58-division-23.html
2024 December	58	Pro 1	23	Jennem	104	Cherry Blossom	-25	-25	scored	false	7	period-58-division-23.html
2024 December	58	Pro 1	23	roknhorsebrat	6165	Cherry Blossom	-24	-24	scored	false	4	period-58-division-23.html
2024 December	58	Pro 1	23	awesome_kris	7207	Cherry Blossom	-23	-23	scored	false	5	period-58-division-23.html
2024 December	58	Pro 1	23	lynniebodd	222	Cherry Blossom	-23	-23	scored	false	6	period-58-division-23.html
2024 December	58	Pro 1	23	SQUEEZY_JIBBZ	46	Cherry Blossom	-21	-21	scored	false	8	period-58-division-23.html
2024 December	58	Pro 1	23	sarahloo1971	63	Cherry Blossom	-20	-20	scored	false	10	period-58-division-23.html
2024 December	58	Pro 1	23	UroPa	302	Cherry Blossom	-20	-20	scored	false	9	period-58-division-23.html
2024 December	58	Pro 1	23	Gobson	4645	Cherry Blossom Hard	-23	-23	scored	false	1	period-58-division-23.html
2024 December	58	Pro 1	23	awesome_kris	7207	Cherry Blossom Hard	-23	-23	scored	false	5	period-58-division-23.html
2024 December	58	Pro 1	23	SQUEEZY_JIBBZ	46	Cherry Blossom Hard	-21	-21	scored	false	8	period-58-division-23.html
2024 December	58	Pro 1	23	MrDachshund81	5425	Cherry Blossom Hard	-20	-20	scored	false	2	period-58-division-23.html
2024 December	58	Pro 1	23	Chicagobry	7125	Cherry Blossom Hard	-19	-19	scored	false	3	period-58-division-23.html
2024 December	58	Pro 1	23	lynniebodd	222	Cherry Blossom Hard	-17	-17	scored	false	6	period-58-division-23.html
2024 December	58	Pro 1	23	Jennem	104	Cherry Blossom Hard	-15	-15	scored	false	7	period-58-division-23.html
2024 December	58	Pro 1	23	sarahloo1971	63	Cherry Blossom Hard	-14	-14	scored	false	10	period-58-division-23.html
2024 December	58	Pro 1	23	roknhorsebrat	6165	Cherry Blossom Hard	-13	-13	scored	false	4	period-58-division-23.html
2024 December	58	Pro 1	23	UroPa	302	Cherry Blossom Hard			missing	true	9	period-58-division-23.html
2024 December	58	Pro 1	23	UroPa	302	Myst	-27	-27	scored	false	9	period-58-division-23.html
2024 December	58	Pro 1	23	Gobson	4645	Myst	-26	-26	scored	false	1	period-58-division-23.html
2024 December	58	Pro 1	23	MrDachshund81	5425	Myst	-25	-25	scored	false	2	period-58-division-23.html
2024 December	58	Pro 1	23	Chicagobry	7125	Myst	-24	-24	scored	false	3	period-58-division-23.html
2024 December	58	Pro 1	23	SQUEEZY_JIBBZ	46	Myst	-23	-23	scored	false	8	period-58-division-23.html
2024 December	58	Pro 1	23	Jennem	104	Myst	-22	-22	scored	false	7	period-58-division-23.html
2024 December	58	Pro 1	23	roknhorsebrat	6165	Myst	-22	-22	scored	false	4	period-58-division-23.html
2024 December	58	Pro 1	23	lynniebodd	222	Myst	-21	-21	scored	false	6	period-58-division-23.html
2024 December	58	Pro 1	23	awesome_kris	7207	Myst	-18	-18	scored	false	5	period-58-division-23.html
2024 December	58	Pro 1	23	sarahloo1971	63	Myst			missing	true	10	period-58-division-23.html
2024 December	58	Pro 1	23	Gobson	4645	Myst Hard	-22	-22	scored	false	1	period-58-division-23.html
2024 December	58	Pro 1	23	MrDachshund81	5425	Myst Hard	-18	-18	scored	false	2	period-58-division-23.html
2024 December	58	Pro 1	23	Chicagobry	7125	Myst Hard	-18	-18	scored	false	3	period-58-division-23.html
2024 December	58	Pro 1	23	roknhorsebrat	6165	Myst Hard	-14	-14	scored	false	4	period-58-division-23.html
2024 December	58	Pro 1	23	lynniebodd	222	Myst Hard	-13	-13	scored	false	6	period-58-division-23.html
2024 December	58	Pro 1	23	awesome_kris	7207	Myst Hard	-12	-12	scored	false	5	period-58-division-23.html
2024 December	58	Pro 1	23	SQUEEZY_JIBBZ	46	Myst Hard	-12	-12	scored	false	8	period-58-division-23.html
2024 December	58	Pro 1	23	Jennem	104	Myst Hard	-9	-9	scored	false	7	period-58-division-23.html
2024 December	58	Pro 1	23	UroPa	302	Myst Hard			missing	true	9	period-58-division-23.html
2024 December	58	Pro 1	23	sarahloo1971	63	Myst Hard			missing	true	10	period-58-division-23.html
2024 December	58	Pro 1	23	UroPa	302	8-Bit Lair	-20	-20	scored	false	9	period-58-division-23.html
2024 December	58	Pro 1	23	MrDachshund81	5425	8-Bit Lair	-18	-18	scored	false	2	period-58-division-23.html
2024 December	58	Pro 1	23	sarahloo1971	63	8-Bit Lair	-18	-18	scored	false	10	period-58-division-23.html
2024 December	58	Pro 1	23	roknhorsebrat	6165	8-Bit Lair	-17	-17	scored	false	4	period-58-division-23.html
2024 December	58	Pro 1	23	Chicagobry	7125	8-Bit Lair	-16	-16	scored	false	3	period-58-division-23.html
2024 December	58	Pro 1	23	lynniebodd	222	8-Bit Lair	-15	-15	scored	false	6	period-58-division-23.html
2024 December	58	Pro 1	23	Gobson	4645	8-Bit Lair	-15	-15	scored	false	1	period-58-division-23.html
2024 December	58	Pro 1	23	SQUEEZY_JIBBZ	46	8-Bit Lair	-14	-14	scored	false	8	period-58-division-23.html
2024 December	58	Pro 1	23	awesome_kris	7207	8-Bit Lair	-13	-13	scored	false	5	period-58-division-23.html
2024 December	58	Pro 1	23	Jennem	104	8-Bit Lair	-12	-12	scored	false	7	period-58-division-23.html
2024 December	58	Pro 1	23	SQUEEZY_JIBBZ	46	8-Bit Lair - Hard	-18	-18	scored	false	8	period-58-division-23.html
2024 December	58	Pro 1	23	sarahloo1971	63	8-Bit Lair - Hard	-15	-15	scored	false	10	period-58-division-23.html
2024 December	58	Pro 1	23	Chicagobry	7125	8-Bit Lair - Hard	-12	-12	scored	false	3	period-58-division-23.html
2024 December	58	Pro 1	23	MrDachshund81	5425	8-Bit Lair - Hard	-11	-11	scored	false	2	period-58-division-23.html
2024 December	58	Pro 1	23	awesome_kris	7207	8-Bit Lair - Hard	-9	-9	scored	false	5	period-58-division-23.html
2024 December	58	Pro 1	23	Gobson	4645	8-Bit Lair - Hard	-9	-9	scored	false	1	period-58-division-23.html
2024 December	58	Pro 1	23	roknhorsebrat	6165	8-Bit Lair - Hard	-8	-8	scored	false	4	period-58-division-23.html
2024 December	58	Pro 1	23	Jennem	104	8-Bit Lair - Hard	-8	-8	scored	false	7	period-58-division-23.html
2024 December	58	Pro 1	23	lynniebodd	222	8-Bit Lair - Hard	4	4	scored	false	6	period-58-division-23.html
2024 December	58	Pro 1	23	UroPa	302	8-Bit Lair - Hard			missing	true	9	period-58-division-23.html
2024 December	58	Pro 1	23	Gobson	4645	Holiday Hideaway	-22	-22	scored	false	1	period-58-division-23.html
2024 December	58	Pro 1	23	UroPa	302	Holiday Hideaway	-20	-20	scored	false	9	period-58-division-23.html
2024 December	58	Pro 1	23	MrDachshund81	5425	Holiday Hideaway	-19	-19	scored	false	2	period-58-division-23.html
2024 December	58	Pro 1	23	Chicagobry	7125	Holiday Hideaway	-18	-18	scored	false	3	period-58-division-23.html
2024 December	58	Pro 1	23	sarahloo1971	63	Holiday Hideaway	-16	-16	scored	false	10	period-58-division-23.html
2024 December	58	Pro 1	23	lynniebodd	222	Holiday Hideaway	-16	-16	scored	false	6	period-58-division-23.html
2024 December	58	Pro 1	23	Jennem	104	Holiday Hideaway	-15	-15	scored	false	7	period-58-division-23.html
2024 December	58	Pro 1	23	roknhorsebrat	6165	Holiday Hideaway	-13	-13	scored	false	4	period-58-division-23.html
2024 December	58	Pro 1	23	awesome_kris	7207	Holiday Hideaway	-12	-12	scored	false	5	period-58-division-23.html
2024 December	58	Pro 1	23	SQUEEZY_JIBBZ	46	Holiday Hideaway			missing	true	8	period-58-division-23.html
2024 December	58	Pro 1	23	Gobson	4645	Holiday Hideaway - Hard	-17	-17	scored	false	1	period-58-division-23.html
2024 December	58	Pro 1	23	UroPa	302	Holiday Hideaway - Hard	-16	-16	scored	false	9	period-58-division-23.html
2024 December	58	Pro 1	23	MrDachshund81	5425	Holiday Hideaway - Hard	-12	-12	scored	false	2	period-58-division-23.html
2024 December	58	Pro 1	23	Chicagobry	7125	Holiday Hideaway - Hard	-10	-10	scored	false	3	period-58-division-23.html
2024 December	58	Pro 1	23	roknhorsebrat	6165	Holiday Hideaway - Hard	-10	-10	scored	false	4	period-58-division-23.html
2024 December	58	Pro 1	23	awesome_kris	7207	Holiday Hideaway - Hard	-10	-10	scored	false	5	period-58-division-23.html
2024 December	58	Pro 1	23	lynniebodd	222	Holiday Hideaway - Hard	-9	-9	scored	false	6	period-58-division-23.html
2024 December	58	Pro 1	23	Jennem	104	Holiday Hideaway - Hard	-5	-5	scored	false	7	period-58-division-23.html
2024 December	58	Pro 1	23	sarahloo1971	63	Holiday Hideaway - Hard	-4	-4	scored	false	10	period-58-division-23.html
2024 December	58	Pro 1	23	SQUEEZY_JIBBZ	46	Holiday Hideaway - Hard			missing	true	8	period-58-division-23.html
